769885,524500,184500,TQ2450084500,51.545670,-0.20596645
769886,525500,184500,TQ2550084500,51.545448,-0.19155305
769887,526500,184500,TQ2650084500,51.545225,-0.17713983
769888,527500,184500,TQ2750084500,51.545000,-0.16272679
769889,528500,184500,TQ2850084500,51.544774,-0.14831395
769890,529500,184500,TQ2950084500,51.544545,-0.13390129
769891,530500,184500,TQ3050084500,51.544315,-0.11948882
769892,531500,184500,TQ3150084500,51.544083,-0.10507655
769893,532500,184500,TQ3250084500,51.543850,-0.090664465
769894,533500,184500,TQ3350084500,51.543614,-0.076252579
769895,534500,184500,TQ3450084500,51.543377,-0.061840889
769896,535500,184500,TQ3550084500,51.543138,-0.047429398
769897,536500,184500,TQ3650084500,51.542897,-0.033018105
769898,537500,184500,TQ3750084500,51.542655,-0.018607014
769899,538500,184500,TQ3850084500,51.542411,-0.0041961252
769900,539500,184500,TQ3950084500,51.542165,0.010214560
769901,540500,184500,TQ4050084500,51.541917,0.024625040
769902,541500,184500,TQ4150084500,51.541667,0.039035313
769903,542500,184500,TQ4250084500,51.541416,0.053445377
769904,543500,184500,TQ4350084500,51.541163,0.067855232
769905,544500,184500,TQ4450084500,51.540908,0.082264876
769906,545500,184500,TQ4550084500,51.540651,0.096674307
769907,546500,184500,TQ4650084500,51.540393,0.11108352
769908,547500,184500,TQ4750084500,51.540132,0.12549253
769909,548500,184500,TQ4850084500,51.539870,0.13990131
769910,549500,184500,TQ4950084500,51.539607,0.15430988
769911,550500,184500,TQ5050084500,51.539341,0.16871822
769912,551500,184500,TQ5150084500,51.539074,0.18312635
769913,552500,184500,TQ5250084500,51.538805,0.19753425
769914,553500,184500,TQ5350084500,51.538534,0.21194192
770561,510500,183500,TQ1050083500,51.539594,-0.40808639
770562,511500,183500,TQ1150083500,51.539397,-0.39367339
770563,512500,183500,TQ1250083500,51.539199,-0.37926055
770564,513500,183500,TQ1350083500,51.538999,-0.36484788
770565,514500,183500,TQ1450083500,51.538797,-0.35043538
770566,515500,183500,TQ1550083500,51.538594,-0.33602304
770567,516500,183500,TQ1650083500,51.538389,-0.32161088
770568,517500,183500,TQ1750083500,51.538182,-0.30719888
770569,518500,183500,TQ1850083500,51.537973,-0.29278706
770570,519500,183500,TQ1950083500,51.537762,-0.27837542
770571,520500,183500,TQ2050083500,51.537550,-0.26396394
770572,521500,183500,TQ2150083500,51.537336,-0.24955265
770573,522500,183500,TQ2250083500,51.537120,-0.23514154
770574,523500,183500,TQ2350083500,51.536902,-0.22073060
770575,524500,183500,TQ2450083500,51.536683,-0.20631985
770576,525500,183500,TQ2550083500,51.536461,-0.19190928
770577,526500,183500,TQ2650083500,51.536238,-0.17749889
770578,527500,183500,TQ2750083500,51.536014,-0.16308869
770579,528500,183500,TQ2850083500,51.535787,-0.14867868
770580,529500,183500,TQ2950083500,51.535559,-0.13426886
770581,530500,183500,TQ3050083500,51.535329,-0.11985923
770582,531500,183500,TQ3150083500,51.535097,-0.10544979
770583,532500,183500,TQ3250083500,51.534863,-0.091040543
770584,533500,183500,TQ3350083500,51.534628,-0.076631491
770585,534500,183500,TQ3450083500,51.534391,-0.062222636
770586,535500,183500,TQ3550083500,51.534152,-0.047813979
770587,536500,183500,TQ3650083500,51.533911,-0.033405521
770588,537500,183500,TQ3750083500,51.533669,-0.018997264
770589,538500,183500,TQ3850083500,51.533425,-0.0045892092
770590,539500,183500,TQ3950083500,51.533179,0.0098186418
770591,540500,183500,TQ4050083500,51.532931,0.024226288
770592,541500,183500,TQ4150083500,51.532681,0.038633727
770593,542500,183500,TQ4250083500,51.532430,0.053040958
770594,543500,183500,TQ4350083500,51.532177,0.067447980
770595,544500,183500,TQ4450083500,51.531922,0.081854790
770596,545500,183500,TQ4550083500,51.531666,0.096261388
770597,546500,183500,TQ4650083500,51.531407,0.11066777
770598,547500,183500,TQ4750083500,51.531147,0.12507394
770599,548500,183500,TQ4850083500,51.530885,0.13947989
770600,549500,183500,TQ4950083500,51.530622,0.15388563
770601,550500,183500,TQ5050083500,51.530356,0.16829114
770602,551500,183500,TQ5150083500,51.530089,0.18269643
770603,552500,183500,TQ5250083500,51.529820,0.19710150
770604,553500,183500,TQ5350083500,51.529549,0.21150635
771251,510500,182500,TQ1050082500,51.530606,-0.40839991
771252,511500,182500,TQ1150082500,51.530410,-0.39398974
771253,512500,182500,TQ1250082500,51.530211,-0.37957974
771254,513500,182500,TQ1350082500,51.530011,-0.36516991
